,date,value
0,1993-07-24,85.32
1,1993-07-25,85.3
2,1993-07-26,85.29
3,1993-07-27,85.27
4,1993-07-28,85.26
5,1993-07-29,85.26
6,1993-07-30,85.24
7,1993-07-31,85.23
8,1993-08-01,85.21
9,1993-08-02,85.2
10,1993-08-03,85.19
11,1993-08-04,85.18
12,1993-08-05,85.16
13,1993-08-06,85.15
14,1993-08-07,85.14
15,1993-08-08,85.13
16,1993-08-09,85.12
17,1993-08-10,85.11
18,1993-08-11,85.1
19,1993-08-12,85.09
20,1993-08-13,85.07
21,1993-08-14,85.05
22,1993-08-15,85.05
23,1993-08-16,85.03
24,1993-08-17,85.02
25,1993-08-18,85.01
26,1993-08-19,85.0
27,1993-08-20,84.98
28,1993-08-21,84.98
29,1993-08-22,84.96
30,1993-08-23,84.95
31,1993-08-24,84.94
32,1993-08-25,84.93
33,1993-08-26,84.92
34,1993-08-27,84.9
35,1993-08-28,84.89
36,1993-08-29,84.88
37,1993-08-30,84.87
38,1993-08-31,84.85
39,1993-09-01,84.84
40,1993-09-02,84.83
41,1993-09-03,84.82
42,1993-09-04,84.81
43,1993-09-05,84.8
44,1993-09-06,84.79
45,1993-09-07,84.78
46,1993-09-08,84.77
47,1993-09-09,84.76
48,1993-09-10,84.74
49,1993-09-11,84.73
50,1993-09-12,84.73
51,1993-09-13,84.86
52,1993-09-14,84.89
53,1993-09-15,84.9
54,1993-09-16,84.95
55,1993-09-17,84.96
56,1993-09-18,84.96
57,1993-09-19,84.95
58,1993-09-20,84.93
59,1993-09-21,85.01
60,1993-09-22,85.03
61,1993-09-23,85.03
62,1993-09-24,85.02
63,1993-09-25,85.01
64,1993-09-26,84.99
65,1993-09-27,84.96
66,1993-09-28,84.95
67,1993-09-29,84.94
68,1993-09-30,84.92
69,1993-10-01,84.94
70,1993-10-02,85.05
71,1993-10-03,85.11
72,1993-10-04,85.14
73,1993-10-05,85.16
74,1993-10-06,85.18
75,1993-10-07,85.21
76,1993-10-08,85.23
77,1993-10-09,85.27
78,1993-10-10,85.3
79,1993-10-11,85.32
80,1993-10-12,85.42
81,1993-10-13,85.46
82,1993-10-14,85.48
83,1993-10-15,85.51
84,1993-10-16,85.53
85,1993-10-17,85.52
86,1993-10-18,85.51
87,1993-10-19,85.5
88,1993-10-20,85.49
89,1993-10-21,85.48
90,1993-10-22,85.47
91,1993-10-23,85.46
92,1993-10-24,85.44
93,1993-10-25,85.42
94,1993-10-26,85.42
95,1993-10-27,85.41
96,1993-10-28,85.4
97,1993-10-29,85.39
98,1993-10-30,85.37
99,1993-10-31,85.36
100,1993-11-01,85.35
101,1993-11-02,85.35
102,1993-11-03,85.36
103,1993-11-04,85.37
104,1993-11-05,85.37
105,1993-11-06,85.35
106,1993-11-07,85.34
107,1993-11-08,85.32
108,1993-11-09,85.32
109,1993-11-10,85.42
110,1993-11-11,85.5
111,1993-11-12,85.52
112,1993-11-13,85.55
