date,value
1994-12-01,102.21
1994-12-02,102.22
1994-12-04,102.24
1994-12-05,102.25
1994-12-06,102.23
1994-12-07,102.28
1994-12-09,102.3
1994-12-10,102.27
1994-12-11,102.28
1994-12-13,102.31
1994-12-14,102.32
1994-12-16,102.33
1994-12-17,102.34
1994-12-18,102.39
1994-12-19,102.38
1994-12-20,102.34
1994-12-21,102.37
1994-12-23,102.33
1994-12-24,102.3
1994-12-25,102.38
1994-12-26,102.42
1994-12-27,102.44
1994-12-29,102.47
1994-12-30,102.49
1994-12-31,102.49
1995-01-01,102.5
1995-01-02,102.46
1995-01-03,102.43
1995-01-04,102.46
1995-01-05,102.49
1995-01-06,102.55
1995-01-07,102.5
1995-01-08,102.54
1995-01-09,102.55
1995-01-10,102.59
1995-01-11,102.63
1995-01-12,102.58
1995-01-13,102.55
1995-01-14,102.58
1995-01-15,102.61
1995-01-16,102.65
1995-01-17,102.69
1995-01-18,102.72
1995-01-19,102.69
1995-01-20,102.71
1995-01-21,102.73
1995-01-22,102.76
1995-01-24,102.77
1995-01-25,102.79
1995-01-26,102.84
1995-01-27,102.75
1995-01-28,102.81
1995-01-29,102.82
1995-01-30,102.83
1995-01-31,102.78
1995-03-27,103.29
1995-03-28,103.31
1995-03-29,103.32
1995-03-30,103.23
1995-03-31,103.22
1995-04-01,103.23
1995-04-02,103.26
1995-04-03,103.29
1995-04-04,103.3
1995-04-05,103.28
1995-04-06,103.27
1995-04-07,103.28
1995-04-08,103.27
1995-04-10,103.29
1995-04-11,103.3
1995-04-12,103.29
1995-04-13,103.28
1995-04-14,103.27
1995-04-15,103.18
1995-04-16,103.25
1995-04-17,103.29
1995-04-18,103.31
1995-04-19,103.33
1995-04-21,103.34
1995-04-22,103.32
1995-04-23,103.28
1995-04-24,103.31
1995-04-25,103.35
1995-04-26,103.38
1995-04-27,103.37
1995-04-28,103.35
1995-04-29,103.29
1995-04-30,103.29
1995-05-01,103.29
1995-05-03,103.31
1995-05-04,103.33
1995-05-05,103.34
1995-05-06,103.31
1995-05-07,103.34
1995-05-09,103.31
1995-05-10,103.34
1995-05-11,103.38
1995-05-12,103.41
1995-05-13,103.37
1995-05-14,103.35
1995-05-15,103.37
1995-05-16,103.41
1995-05-18,103.43
1995-05-19,103.36
1995-05-20,103.33
1995-05-21,103.34
1995-05-22,103.37
