date,value
1990-07-23,70.23
1990-07-24,70.16
1990-07-25,70.1
1990-07-26,70.03
1990-07-27,69.93
1990-07-28,69.83
1990-07-29,69.73
1990-07-30,69.63
1990-07-31,69.53
1990-08-01,69.43
1990-08-02,69.33
1990-08-03,69.23
1990-08-04,69.19
1990-08-05,69.14
1990-08-06,69.1
1990-08-07,69.06
1990-08-08,69.02
1990-08-09,68.97
1990-08-10,68.93
1990-08-11,68.92
1990-08-12,68.91
1990-08-13,68.89
1990-08-14,68.88
1990-08-15,68.87
1990-08-16,68.86
1990-08-17,68.85
1990-08-18,68.84
1990-08-19,68.82
1990-08-20,68.81
1990-08-21,68.8
1990-08-22,68.79
1990-08-23,68.78
1990-08-24,68.77
1990-08-25,68.75
1990-08-26,68.74
1990-08-27,68.73
1990-08-28,68.74
1990-08-29,68.75
1990-08-30,68.77
1990-08-31,68.78
1990-09-01,68.79
1990-09-02,68.8
1990-09-03,68.82
1990-09-04,68.83
1990-09-05,68.86
1990-09-06,68.89
1990-09-07,68.92
1990-09-08,68.95
1990-09-09,68.98
1990-09-10,69.01
1990-09-11,69.05
1990-09-12,69.08
1990-09-13,69.11
1990-09-14,69.14
1990-09-15,69.17
1990-09-16,69.2
1990-09-17,69.23
1990-09-18,69.28
1990-09-19,69.32
1990-09-20,69.37
1990-09-21,69.42
1990-09-22,69.46
1990-09-23,69.51
1990-09-24,69.56
1990-09-25,69.6
1990-09-26,69.65
1990-09-27,69.7
1990-09-28,69.75
1990-09-29,69.79
1990-09-30,69.84
1990-10-01,69.89
1990-10-02,69.93
1990-10-03,69.98
1990-10-04,69.98
1990-10-05,69.98
1990-10-06,69.98
1990-10-07,69.98
1990-10-08,69.98
1990-10-09,69.98
1990-10-10,69.98
1990-10-11,69.98
1990-10-12,69.98
1990-10-13,69.99
1990-10-14,70.0
1990-10-15,70.02
1990-10-16,70.03
1990-10-17,70.04
1990-10-18,70.05
1990-10-19,70.07
1990-10-20,70.08
1990-10-21,70.09
1990-10-22,70.1
1990-10-23,70.12
1990-10-24,70.13
1990-10-25,70.25
1990-10-26,70.36
1990-10-27,70.48
1990-10-28,70.6
1990-10-29,70.72
1990-10-30,70.83
1990-10-31,70.95
1990-11-01,71.07
1990-11-02,71.19
1990-11-03,71.3
1990-11-04,71.42
1990-11-05,71.54
1990-11-06,71.65
1990-11-07,71.77
1990-11-08,71.89
1990-11-09,72.01
1990-11-10,72.12
1990-11-11,72.24
1990-11-12,72.36
1990-11-13,72.47
1990-11-14,72.59
1990-11-15,72.71
1990-11-16,72.83
1990-11-17,72.94
1990-11-18,73.06
1990-11-19,73.18
1990-11-20,73.3
1990-11-21,73.41
1990-11-22,73.53
1990-11-23,73.53
1990-11-24,73.52
1990-11-25,73.52
1990-11-26,73.51
1990-11-27,73.51
1990-11-28,73.5
1990-11-29,73.5
1990-11-30,73.49
1990-12-01,73.49
1990-12-02,73.48
1990-12-03,73.48
1990-12-04,73.47
1990-12-05,73.47
1990-12-06,73.46
1990-12-07,73.46
1990-12-08,73.45
1990-12-09,73.45
1990-12-10,73.44
