,date,value
0,1994-12-07,151.71
1,1994-12-08,151.73
2,1994-12-09,151.75
3,1994-12-10,151.78
4,1994-12-12,151.8
5,1994-12-16,151.82
6,1994-12-17,151.84
7,1994-12-18,151.86
8,1994-12-19,151.89
9,1994-12-21,151.91
10,1994-12-24,151.93
11,1994-12-26,151.97
12,1994-12-27,152.04
13,1994-12-28,152.06
14,1994-12-29,152.08
15,1994-12-31,152.13
16,1995-01-01,152.13
17,1995-01-02,152.1
18,1995-01-06,152.13
19,1995-01-07,152.15
20,1995-01-08,152.17
21,1995-01-09,152.21
22,1995-01-11,152.26
23,1995-01-15,152.28
24,1995-01-16,152.3
25,1995-01-17,152.34
26,1995-01-18,152.37
27,1995-01-19,152.39
28,1995-01-20,152.43
29,1995-01-21,152.45
30,1995-01-22,152.52
31,1995-01-25,152.56
32,1995-01-26,152.59
33,1995-01-28,152.63
34,1995-01-29,152.67
35,1995-01-30,152.72
36,1995-01-31,152.69
37,1995-02-01,152.74
38,1995-02-03,152.72
39,1995-02-05,152.74
40,1995-02-06,152.76
41,1995-02-08,152.8
42,1995-02-09,152.85
43,1995-02-10,152.87
44,1995-02-11,152.89
45,1995-02-12,152.91
46,1995-02-13,152.94
47,1995-02-18,152.96
48,1995-02-24,153.0
49,1995-02-25,153.02
50,1995-02-26,153.04
51,1995-02-28,153.04
52,1995-03-01,153.07
53,1995-03-03,153.09
54,1995-03-05,153.13
55,1995-03-06,153.15
56,1995-03-07,153.18
57,1995-03-10,153.2
58,1995-03-11,153.22
59,1995-03-13,153.2
60,1995-03-18,153.22
61,1995-03-23,153.24
62,1995-03-24,153.26
63,1995-03-25,153.24
64,1995-03-26,153.26
65,1995-03-29,153.29
66,1995-03-31,153.26
67,1995-04-01,153.26
68,1995-04-02,153.31
69,1995-04-04,153.33
70,1995-04-06,153.31
71,1995-04-07,153.29
72,1995-04-08,153.26
73,1995-04-09,153.24
74,1995-04-10,153.26
75,1995-04-13,153.24
76,1995-04-15,153.22
77,1995-04-17,153.24
78,1995-04-18,153.26
79,1995-04-20,153.29
80,1995-04-22,153.31
81,1995-04-24,153.29
82,1995-04-26,153.33
83,1995-04-28,153.35
84,1995-04-29,153.33
85,1995-04-30,153.33
86,1995-05-01,153.33
87,1995-05-05,153.32
88,1995-05-09,153.31
89,1995-05-10,153.29
90,1995-05-11,153.31
91,1995-05-13,153.29
92,1995-05-16,153.26
93,1995-05-17,153.29
94,1995-05-18,153.26
95,1995-05-19,153.29
96,1995-05-20,153.26
97,1995-05-24,153.27
98,1995-05-28,153.29
99,1995-05-29,153.26
100,1995-05-30,153.24
101,1995-05-31,153.24
102,1995-06-01,153.22
103,1995-06-04,153.15
104,1995-06-05,153.11
105,1995-06-06,152.87
106,1995-06-07,152.39
107,1995-06-08,152.13
108,1995-06-09,152.06
109,1995-06-11,152.08
110,1995-06-12,152.1
111,1995-06-13,152.15
112,1995-06-14,152.17
113,1995-06-15,152.08
114,1995-06-16,151.8
115,1995-06-17,151.64
116,1995-06-18,151.71
117,1995-06-20,151.82
118,1995-06-21,151.84
119,1995-06-22,151.78
120,1995-06-23,151.73
121,1995-06-24,151.43
122,1995-06-25,151.14
123,1995-06-26,150.88
124,1995-06-27,150.75
125,1995-06-28,150.64
126,1995-06-29,150.4
127,1995-06-30,150.16
128,1995-07-01,150.15
129,1995-07-07,150.0
130,1995-07-08,149.98
131,1995-07-09,149.96
132,1995-07-10,149.83
133,1995-07-11,149.79
134,1995-07-12,149.68
135,1995-07-13,149.64
136,1995-07-14,149.62
137,1995-07-15,149.59
138,1995-07-16,149.57
139,1995-07-17,149.55
140,1995-07-18,149.62
141,1995-07-19,149.68
142,1995-07-20,149.66
143,1995-07-22,149.64
144,1995-07-24,149.59
145,1995-07-25,149.86
146,1995-07-26,149.88
147,1995-07-29,149.83
148,1995-07-30,149.66
149,1995-07-31,149.46
150,1995-08-01,149.31
151,1995-08-02,149.22
152,1995-08-03,149.11
153,1995-08-04,149.09
154,1995-08-05,149.05
155,1995-08-06,148.92
156,1995-08-07,149.05
157,1995-08-08,149.4
158,1995-08-09,149.73
159,1995-08-10,150.01
160,1995-08-11,150.21
161,1995-08-12,150.14
162,1995-08-13,149.97
163,1995-08-14,149.73
164,1995-08-15,149.64
165,1995-08-16,149.59
166,1995-08-17,149.38
167,1995-08-18,149.24
168,1995-08-19,149.05
169,1995-08-20,149.0
170,1995-08-21,148.96
171,1995-08-22,148.92
172,1995-08-23,148.85
173,1995-08-24,149.09
174,1995-08-25,149.07
175,1995-08-26,148.94
176,1995-08-27,148.83
177,1995-08-28,148.76
178,1995-08-29,148.72
179,1995-08-30,148.68
180,1995-08-31,148.63
181,1995-09-01,148.87
182,1995-09-02,149.2
183,1995-09-03,149.53
184,1995-09-04,149.75
185,1995-09-06,149.9
186,1995-09-07,150.05
187,1995-09-08,150.18
188,1995-09-09,150.27
189,1995-09-10,150.36
190,1995-09-11,150.45
191,1995-09-12,150.51
192,1995-09-13,150.58
193,1995-09-14,150.62
194,1995-09-15,150.71
195,1995-09-16,150.73
196,1995-09-17,150.78
197,1995-09-18,150.8
198,1995-09-19,150.82
199,1995-09-20,150.86
200,1995-09-22,150.84
201,1995-09-27,150.82
202,1995-09-29,150.84
203,1995-09-30,150.84
204,1995-10-01,150.88
205,1995-10-02,150.91
206,1995-10-04,150.93
207,1995-10-06,150.95
208,1995-10-08,150.93
209,1995-10-10,150.91
210,1995-10-11,150.88
211,1995-10-12,150.91
212,1995-10-13,150.93
213,1995-10-14,150.95
214,1995-10-15,150.93
215,1995-10-16,150.91
216,1995-10-17,150.93
217,1995-10-19,150.95
218,1995-10-21,150.97
219,1995-10-22,151.02
220,1995-10-23,151.04
221,1995-10-24,151.08
222,1995-10-25,151.06
223,1995-10-26,151.08
224,1995-10-28,151.06
225,1995-10-29,151.08
226,1995-10-30,151.1
227,1995-10-31,151.13
228,1995-11-01,151.17
229,1995-11-02,151.21
230,1995-11-03,151.23
231,1995-11-04,151.3
232,1995-11-06,151.32
233,1995-11-07,151.37
234,1995-11-08,151.41
235,1995-11-09,151.45
236,1995-11-10,151.5
237,1995-11-11,151.54
238,1995-11-12,151.58
239,1995-11-18,151.53
240,1995-11-19,151.52
241,1995-11-20,151.5
242,1995-11-21,151.52
243,1996-01-07,150.35
244,1996-11-14,150.27
245,1996-11-15,150.3
246,1996-11-16,150.32
247,1996-11-17,150.36
248,1996-11-18,150.4
249,1996-11-19,150.45
250,1996-11-20,150.5
251,1996-11-21,150.53
252,1996-11-23,150.54
253,1996-11-24,150.53
254,1996-11-25,150.57
255,1996-11-26,150.6
256,1996-11-27,150.61
257,1996-11-28,150.63
258,1996-11-29,150.67
259,1996-11-30,150.71
260,1996-12-01,150.74
261,1996-12-02,150.78
262,1996-12-03,150.81
263,1996-12-04,150.86
264,1996-12-05,150.91
265,1996-12-06,150.94
266,1996-12-07,150.97
267,1996-12-08,150.98
268,1996-12-09,151.01
269,1996-12-10,151.04
270,1996-12-11,151.06
271,1996-12-12,151.1
272,1996-12-13,151.14
273,1996-12-14,151.16
274,1996-12-15,151.17
275,1996-12-17,151.18
276,1996-12-18,151.2
277,1996-12-19,151.23
278,1996-12-20,151.24
279,1996-12-21,151.25
280,1996-12-22,151.27
281,1996-12-23,151.28
282,1996-12-24,151.29
283,1996-12-26,151.28
284,1996-12-27,151.25
285,1996-12-28,151.26
286,1996-12-29,151.27
287,1996-12-30,151.3
288,1996-12-31,151.31
289,1997-01-01,151.31
290,1997-01-03,151.35
291,1997-01-04,151.36
292,1997-01-07,151.36
293,1997-01-08,151.37
294,1997-01-09,151.38
295,1997-01-10,151.39
296,1997-01-11,151.38
297,1997-01-12,151.37
298,1997-01-13,151.35
299,1997-01-17,151.36
300,1997-01-18,151.37
301,1997-01-19,151.39
302,1997-01-21,151.4
303,1997-01-22,151.42
304,1997-01-25,151.41
305,1997-01-26,151.39
306,1997-01-27,151.38
307,1997-01-28,151.36
308,1997-01-29,151.35
309,1997-01-30,151.33
310,1997-01-31,151.32
311,1997-02-01,151.32
312,1997-02-02,151.35
313,1997-02-04,151.37
314,1997-02-05,151.39
315,1997-02-06,151.38
316,1997-02-07,151.37
317,1997-02-10,151.38
318,1997-02-12,151.41
319,1997-02-13,151.43
320,1997-02-14,151.45
321,1997-02-15,151.47
322,1997-02-17,151.48
323,1997-02-18,151.49
324,1997-02-19,151.51
325,1997-02-21,151.49
326,1997-02-22,151.44
327,1997-02-23,151.42
328,1997-02-25,151.45
329,1997-02-28,151.47
330,1997-03-01,151.49
331,1997-03-02,151.5
