,date,value
0,1990-01-02,18.37
1,1990-01-09,18.36
2,1990-01-16,18.33
3,1990-01-23,18.32
4,1990-01-30,18.5
5,1990-02-06,18.62
6,1990-02-13,18.73
7,1990-02-20,19.04
8,1990-02-27,19.0
9,1990-03-06,19.03
10,1990-03-13,18.78
11,1990-03-20,18.43
12,1990-03-27,19.44
13,1990-04-03,19.15
14,1990-04-10,18.94
15,1990-04-17,18.89
16,1990-04-24,18.87
17,1990-05-01,18.86
18,1990-05-08,18.85
19,1990-05-15,18.82
20,1990-05-22,18.81
21,1990-06-20,18.75
22,1990-06-26,18.74
23,1990-07-03,18.7
24,1990-07-10,18.64
25,1990-07-17,18.62
26,1990-07-24,18.61
27,1990-07-31,19.58
28,1990-08-07,18.4
29,1990-08-14,18.39
30,1990-08-21,18.35
31,1990-08-28,18.32
32,1990-09-04,18.28
33,1990-09-11,18.31
34,1990-09-18,18.27
35,1990-09-25,18.23
36,1990-10-02,18.2
37,1990-10-09,18.16
38,1990-10-16,18.23
39,1990-10-23,18.2
40,1990-10-30,18.2
41,1990-11-06,18.31
42,1990-11-13,18.23
43,1990-11-20,18.24
44,1990-11-27,18.24
45,1990-12-04,18.36
46,1990-12-11,18.33
47,1990-12-18,18.32
48,1990-12-25,18.31
49,1991-01-02,18.73
50,1991-01-10,20.81
51,1991-01-17,21.98
52,1991-01-24,22.12
53,1991-01-31,21.77
54,1991-02-07,21.36
55,1991-02-14,20.44
56,1991-03-12,19.25
57,1991-03-14,19.12
58,1991-03-21,18.77
59,1991-03-28,18.69
60,1991-04-12,18.86
61,1991-04-18,18.85
62,1991-04-25,18.83
63,1991-05-02,18.86
64,1991-05-09,18.86
65,1991-05-16,18.85
66,1991-05-23,18.82
67,1991-05-30,18.81
68,1991-06-06,18.82
69,1991-06-13,18.82
70,1991-06-20,18.81
71,1991-06-27,18.78
72,1991-07-04,18.77
73,1991-07-11,18.77
74,1991-07-18,18.77
75,1991-07-25,18.74
76,1991-08-01,18.74
77,1991-08-08,18.77
78,1991-08-15,18.77
79,1991-08-21,18.57
80,1991-08-29,18.53
81,1991-09-05,18.48
82,1991-09-12,18.4
83,1991-09-19,18.37
84,1991-09-26,18.28
85,1991-10-03,18.23
86,1991-10-10,18.19
87,1991-10-17,18.24
88,1991-10-24,18.31
89,1991-10-31,18.27
90,1991-11-07,18.28
91,1991-11-14,18.48
92,1991-11-21,18.58
93,1991-11-28,18.85
94,1991-12-05,18.85
95,1991-12-12,18.78
96,1991-12-20,18.7
97,1991-12-27,18.7
98,1992-01-03,18.7
99,1992-01-10,18.69
100,1992-01-17,18.73
101,1992-01-24,18.69
102,1992-01-31,18.7
103,1992-02-07,18.65
104,1992-02-14,18.65
105,1992-02-21,18.66
106,1992-02-28,18.66
107,1992-03-06,18.68
108,1992-03-13,18.7
109,1992-03-20,18.72
110,1992-03-27,18.72
111,1992-04-03,18.73
112,1992-04-10,18.65
113,1992-04-17,18.66
114,1992-04-24,18.69
115,1992-05-01,18.73
116,1992-05-08,18.69
117,1992-05-15,18.69
118,1992-05-22,18.66
119,1992-05-29,18.65
120,1992-06-05,18.62
121,1992-06-12,18.58
122,1992-06-19,18.56
123,1992-06-26,18.53
124,1992-07-03,18.54
125,1992-07-10,18.65
126,1992-07-17,18.66
127,1992-07-24,18.66
128,1992-07-31,18.66
129,1992-08-07,18.65
130,1992-08-14,18.64
131,1992-08-21,18.61
132,1992-08-28,18.62
133,1992-09-04,18.62
134,1992-09-11,18.64
135,1992-09-18,18.58
136,1992-09-25,18.54
137,1992-10-02,18.5
138,1992-10-09,18.72
139,1992-10-16,18.78
140,1992-10-23,18.79
141,1992-10-30,19.57
142,1992-11-06,21.24
143,1992-11-13,21.43
144,1992-11-23,20.82
145,1992-11-27,21.2
146,1992-12-16,24.58
147,1992-12-18,24.52
148,1992-12-25,24.1
149,1992-12-31,23.68
150,1993-01-05,23.31
151,1993-01-12,22.89
152,1993-01-18,23.14
153,1993-01-25,23.31
154,1993-02-01,22.98
155,1993-02-08,22.53
156,1993-02-15,22.0
157,1993-02-22,21.53
158,1993-03-01,20.93
159,1993-03-12,20.11
160,1993-03-15,19.9
161,1993-03-22,19.61
162,1993-03-29,19.35
163,1993-04-05,19.08
164,1993-04-12,18.85
165,1993-04-19,18.82
166,1993-04-26,18.82
167,1993-05-03,18.81
168,1993-05-10,18.82
169,1993-05-17,18.85
170,1993-05-24,18.82
171,1993-05-31,18.81
172,1993-06-07,18.77
173,1993-06-14,18.97
174,1993-06-21,19.33
175,1993-06-28,19.08
176,1993-07-05,18.9
177,1993-07-12,18.82
178,1993-07-19,18.82
179,1993-07-26,18.81
180,1993-08-02,18.79
181,1993-08-09,18.79
182,1993-08-16,18.78
183,1993-08-23,18.74
184,1993-08-30,18.74
185,1993-09-06,18.7
186,1993-09-13,18.74
187,1993-09-20,18.7
188,1993-09-27,18.69
189,1993-10-04,18.73
190,1993-10-11,18.78
191,1993-10-18,19.31
192,1993-11-15,18.98
193,1993-11-22,18.9
194,1993-11-29,18.83
195,1993-12-06,18.82
196,1993-12-07,18.82
197,1994-01-12,25.22
198,1994-01-13,25.2
199,1994-01-15,25.24
200,1994-01-16,25.2
201,1994-02-10,24.31
202,1994-02-12,24.2
203,1994-02-14,24.2
204,1994-02-17,24.0
205,1994-02-23,23.81
206,1994-02-28,23.64
207,1994-03-02,23.6
208,1994-03-08,23.41
209,1994-03-10,23.35
210,1994-03-17,22.97
211,1994-03-24,22.56
212,1994-03-31,22.15
213,1994-04-04,21.94
214,1994-04-13,22.2
215,1994-04-23,22.94
216,1994-04-29,22.91
217,1994-05-03,22.77
218,1994-05-10,22.31
219,1994-05-18,21.7
220,1994-05-23,21.5
221,1994-05-25,21.48
222,1994-06-01,21.85
223,1994-06-13,21.86
224,1994-06-20,21.4
225,1994-06-27,20.91
226,1994-07-01,20.82
227,1994-07-04,20.98
228,1994-07-07,20.97
229,1994-07-11,20.82
230,1994-07-18,20.4
231,1994-07-28,19.86
232,1994-08-05,19.44
233,1994-08-12,19.2
234,1994-08-20,19.0
235,1994-08-28,18.9
236,1994-09-09,18.86
237,1994-09-15,18.89
238,1994-09-20,19.08
239,1994-09-27,19.14
240,1994-10-03,19.07
241,1994-10-07,18.97
242,1994-10-09,18.93
243,1994-10-13,18.89
244,1994-10-17,18.85
245,1994-10-24,18.81
246,1994-10-31,18.85
247,1994-11-01,19.2
248,1994-11-02,19.4
249,1994-11-04,19.61
250,1994-11-05,19.73
251,1994-11-10,21.32
252,1994-11-13,21.81
253,1994-11-15,22.0
254,1994-11-17,22.2
255,1994-11-19,22.4
256,1994-11-21,22.81
257,1994-11-22,23.0
258,1994-11-26,23.2
259,1994-11-29,23.16
260,1994-12-01,23.1
261,1994-12-03,23.0
262,1994-12-06,22.81
263,1994-12-07,22.77
264,1994-12-10,22.7
265,1994-12-12,22.9
266,1994-12-13,23.0
267,1994-12-15,23.2
268,1994-12-18,23.37
269,1994-12-22,23.31
270,1994-12-25,23.41
271,1994-12-28,23.5
272,1994-12-30,24.0
273,1994-12-31,24.81
274,1995-01-01,25.31
275,1995-01-02,25.45
276,1995-01-03,25.52
277,1995-01-04,25.5
278,1995-01-07,25.41
279,1995-01-17,25.33
280,1995-01-19,25.16
281,1995-01-22,25.41
282,1995-01-23,25.81
283,1995-01-24,26.0
284,1995-01-25,26.6
285,1995-01-26,27.0
286,1995-01-27,27.41
287,1995-01-28,27.8
288,1995-01-31,28.0
289,1995-02-01,28.41
290,1995-02-02,28.1
291,1995-02-04,27.91
292,1995-02-05,27.8
293,1995-02-08,27.6
294,1995-02-09,27.45
295,1995-02-11,27.25
296,1995-02-14,27.0
297,1995-02-17,26.24
298,1995-02-20,26.16
299,1995-02-22,26.08
300,1995-02-26,27.0
301,1995-03-02,26.85
302,1995-03-05,26.97
303,1995-03-07,26.89
304,1995-03-10,26.72
305,1995-03-12,26.56
306,1995-03-13,26.52
307,1995-03-15,26.41
308,1995-03-18,26.2
309,1995-03-20,26.0
310,1995-03-24,25.81
311,1995-03-27,25.6
312,1995-03-29,25.41
313,1995-04-01,25.2
314,1995-04-03,25.0
315,1995-04-06,24.81
316,1995-04-09,24.6
317,1995-04-11,24.41
318,1995-04-12,24.33
319,1995-04-16,24.0
320,1995-04-19,23.81
321,1995-04-21,23.6
322,1995-04-24,23.41
323,1995-04-26,23.2
