,date,value
0,1990-01-04,190.25
1,1990-01-11,190.29
2,1990-01-14,190.3
3,1990-01-17,190.31
4,1990-01-23,190.33
5,1990-02-02,190.34
6,1990-02-09,190.35
7,1990-02-14,190.36
8,1990-02-20,190.38
9,1990-02-25,190.36
10,1990-03-06,190.34
11,1990-03-16,190.38
12,1990-03-22,190.37
13,1990-04-05,190.34
14,1990-04-11,190.33
15,1990-04-28,190.31
16,1990-04-30,190.33
17,1990-05-01,190.33
18,1990-05-15,190.23
19,1990-05-22,190.2
20,1990-06-05,190.14
21,1990-06-15,190.1
22,1990-06-25,190.06
23,1990-07-05,190.02
24,1990-07-11,189.99
25,1990-07-25,189.76
26,1990-08-05,189.59
27,1990-08-14,189.44
28,1990-08-28,189.18
29,1990-09-05,189.09
30,1990-09-15,188.97
31,1990-09-26,188.84
32,1990-09-27,188.87
33,1990-10-09,188.85
34,1990-10-15,188.86
35,1990-10-29,188.9
36,1990-11-05,188.92
37,1990-11-12,188.95
38,1990-11-26,189.01
39,1990-12-07,189.07
40,1990-12-19,189.16
41,1990-12-31,189.3
42,1991-01-06,189.38
43,1991-01-10,189.44
44,1991-01-15,189.51
45,1991-01-25,189.69
46,1991-02-05,189.9
47,1991-02-15,190.08
48,1991-02-25,190.27
49,1991-03-10,190.5
50,1991-03-15,190.55
51,1991-03-28,190.68
52,1991-04-09,190.76
53,1991-04-15,190.8
54,1991-04-22,190.84
55,1991-04-29,190.9
56,1991-05-07,190.98
57,1991-05-10,191.0
58,1991-05-15,191.03
59,1991-05-21,191.07
60,1991-06-03,191.06
61,1991-06-15,191.01
62,1991-06-24,190.96
63,1991-07-01,190.92
64,1991-07-03,190.93
65,1991-07-06,190.89
66,1991-07-14,190.79
67,1991-07-15,190.77
68,1991-07-21,190.66
69,1991-07-23,190.61
70,1991-07-27,190.53
71,1991-07-31,190.43
72,1991-08-05,190.31
73,1991-08-11,190.19
74,1991-08-18,190.04
75,1991-08-25,189.86
76,1991-08-30,189.75
77,1991-09-05,189.65
78,1991-09-15,189.49
79,1991-09-24,189.34
80,1991-10-03,189.27
81,1991-10-05,189.27
82,1991-10-13,189.27
83,1991-10-16,189.29
84,1991-10-17,189.29
85,1991-10-23,189.32
86,1991-10-31,189.4
87,1991-11-07,189.47
88,1991-11-10,189.5
89,1991-11-15,189.58
90,1991-11-19,189.61
91,1991-11-20,189.62
92,1991-11-29,189.73
93,1991-12-01,189.73
94,1991-12-04,189.78
95,1991-12-07,189.78
96,1991-12-17,189.87
97,1991-12-23,189.94
